tweet_id,timestamp,text,rating_numerator,rating_denominator,names,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
829501995190984704,2017-02-09 01:27:41,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,10.0,Leo,,10351,31211,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,French bulldog,0.951,True,Pekinese,0.015,True,Pug,0.011,True
829449946868879360,2017-02-08 22:00:52,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10.0,No Name,doggo,1961,10300,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1,Labrador retriever,0.315,True,Golden retriever,0.153,True,Pekinese,0.133,True
829141528400556032,2017-02-08 01:35:19,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,10.0,Malcolm,,7160,23993,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,Golden retriever,0.573,True,Cocker spaniel,0.111,True,Gibbon,0.094,False
829011960981237760,2017-02-07 17:00:28,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,10.0,Dexter,,15953,52426,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,Boxer,0.312,True,Dalmatian,0.244,True,Conch,0.13,False
828770345708580865,2017-02-07 01:00:22,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13.0,10.0,Alfie,,5718,25194,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1,Seat belt,0.766,False,Chesapeake bay retriever,0.034,True,Polecat,0.027,False
828708714936930305,2017-02-06 20:55:28,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,10.0,Fiona,,10925,35941,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1,Hippopotamus,0.943,False,Mexican hairless,0.008,True,Ice lolly,0.006,False
828650029636317184,2017-02-06 17:02:17,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,10.0,No Name,,1298,9363,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,Golden retriever,0.649,True,Chesapeake bay retriever,0.199,True,Vizsla,0.056,True
828409743546925057,2017-02-06 01:07:28,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,10.0,Mutt,,1137,6254,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,Teddy,0.908,False,Toy poodle,0.018,True,Standard poodle,0.013,True
828408677031882754,2017-02-06 01:03:14,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,10.0,Bear,,1254,7575,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,Weimaraner,0.133,True,Chesapeake bay retriever,0.092,True,American staffordshire terrier,0.065,True
828381636999917570,2017-02-05 23:15:47,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,10.0,Doobert,doggo,2172,12411,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,Bedlington terrier,0.393,True,Labrador retriever,0.089,True,Clumber,0.082,True
828376505180889089,2017-02-05 22:55:23,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,10.0,Beebop,,1044,7273,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,American staffordshire terrier,0.523,True,Staffordshire bullterrier,0.186,True,Chihuahua,0.042,True
828372645993398273,2017-02-05 22:40:03,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,10.0,Alexander,,2864,12397,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,Malamute,0.663,True,Eskimo dog,0.208,True,Tibetan mastiff,0.041,True
828046555563323392,2017-02-05 01:04:17,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13.0,10.0,Sailer,,2806,11571,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,Patio,0.273,False,Window screen,0.131,False,Boathouse,0.046,False
828011680017821696,2017-02-04 22:45:42,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,10.0,Brutus,,2105,10206,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,American staffordshire terrier,0.937,True,Staffordshire bullterrier,0.033,True,Bull mastiff,0.017,True
827933404142436356,2017-02-04 17:34:40,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,10.0,Kona,pupper,5120,19773,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,German shepherd,0.806,True,Tibetan mastiff,0.105,True,Kelpie,0.038,True
827653905312006145,2017-02-03 23:04:02,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,10.0,Boots,,2954,15274,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,Collie,0.286,True,Border collie,0.217,True,Saint bernard,0.143,True
827600520311402496,2017-02-03 19:31:54,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10.0,Tucker,,918,7362,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,Pembroke,0.326,True,Golden retriever,0.317,True,Labrador retriever,0.116,True
827324948884643840,2017-02-03 01:16:53,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,10.0,Ralphie,,2967,15598,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,Golden retriever,0.352,True,Toy poodle,0.179,True,Labrador retriever,0.084,True
827199976799354881,2017-02-02 17:00:17,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,10.0,Charlie,,2178,10430,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,Great dane,0.87,True,American staffordshire terrier,0.027,True,Boxer,0.02,True
826958653328592898,2017-02-02 01:01:21,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,10.0,Loki,doggo,4887,21261,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,Golden retriever,0.617,True,Labrador retriever,0.337,True,Tennis ball,0.009,False
826848821049180160,2017-02-01 17:44:55,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,10.0,Cupid,doggo,9923,35756,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,Great pyrenees,0.859,True,Golden retriever,0.024,True,Pekinese,0.017,True
826598365270007810,2017-02-01 01:09:42,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,10.0,Pawnd,,2294,9880,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,French bulldog,0.628,True,Siamese cat,0.117,False,Cougar,0.083,False
826476773533745153,2017-01-31 17:06:32,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,10.0,Pilot,doggo,4098,18147,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,German shepherd,0.742,True,Tibetan mastiff,0.123,True,Kelpie,0.1,True
826240494070030336,2017-01-31 01:27:39,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,10.0,No Name,,2561,13102,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,French bulldog,0.903,True,Pug,0.096,True,Boston bull,0.0,True
826204788643753985,2017-01-30 23:05:46,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,10.0,Dew,doggo,902,4805,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador retriever,0.782,True,Golden retriever,0.157,True,Soft-coated wheaten terrier,0.007,True
826115272272650244,2017-01-30 17:10:04,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13.0,10.0,Ike,,3039,15424,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,Tennis ball,0.997,False,Golden retriever,0.002,True,Kuvasz,0.0,True
825876512159186944,2017-01-30 01:21:19,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11.0,10.0,Mo,,1824,10337,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,Shopping cart,0.996,False,Shopping basket,0.004,False,Mousetrap,0.0,False
825829644528148480,2017-01-29 22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10.0,Toby,,2440,12569,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great pyrenees,0.853,True,Golden retriever,0.054,True,English setter,0.046,True
825535076884762624,2017-01-29 02:44:34,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,10.0,No Name,puppo,17241,56141,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,Rottweiler,0.681,True,Tibetan mastiff,0.148,True,Black-and-tan coonhound,0.025,True
825147591692263424,2017-01-28 01:04:51,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,10.0,Sweet,,4441,18048,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,Pekinese,0.355,True,Pomeranian,0.245,True,Toy poodle,0.137,True
825026590719483904,2017-01-27 17:04:02,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,10.0,Pablo,puppo,1221,6198,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,Eskimo dog,0.524,True,Siberian husky,0.468,True,Malamute,0.005,True
824775126675836928,2017-01-27 00:24:48,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,10.0,Scooter,,3437,14725,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,Border terrier,0.61,True,Malinois,0.09,True,Airedale,0.069,True
824663926340194305,2017-01-26 17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,10.0,Wilson,,1736,10399,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English setter,0.526,True,Golden retriever,0.403,True,Irish setter,0.034,True
824325613288833024,2017-01-25 18:38:36,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,10.0,No Name,pupper,10376,11673,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Pembroke,0.991,True,Cardigan,0.009,True,Basenji,0.0,True
824297048279236611,2017-01-25 16:45:05,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11.0,10.0,Nala,,3784,14865,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,Teddy,0.588,False,Jigsaw puzzle,0.029,False,Doormat,0.022,False
823939628516474880,2017-01-24 17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,10.0,Cash,,2655,10500,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,Schipperke,0.234,True,Curly-coated retriever,0.193,True,Labrador retriever,0.095,True
823699002998870016,2017-01-24 01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,10.0,Winston,,2470,13800,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,Cairn,0.204,True,Snorkel,0.172,False,Norfolk terrier,0.108,True
823581115634085888,2017-01-23 17:20:14,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11.0,10.0,Crawford,,2581,12867,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,Dingo,0.281,False,German shepherd,0.194,True,Pembroke,0.12,True
823322678127919110,2017-01-23 00:13:17,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11.0,10.0,Wyatt,,3938,15547,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,Cowboy boot,0.99,False,Chihuahua,0.002,True,Papillon,0.001,True
822975315408461824,2017-01-22 01:12:59,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12.0,10.0,Albus,,3379,17137,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,Bathtub,0.331,False,Tub,0.249,False,Pembroke,0.233,True
822872901745569793,2017-01-21 18:26:02,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,10.0,No Name,puppo,42364,129798,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland terrier,0.196,True,Labrador retriever,0.16,True,Irish terrier,0.069,True
822859134160621569,2017-01-21 17:31:20,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12.0,10.0,Hobbes,,2228,13093,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,Malinois,0.333,True,Chihuahua,0.104,True,Staffordshire bullterrier,0.048,True
822610361945911296,2017-01-21 01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,10.0,No Name,,2901,14631,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,Cocker spaniel,0.664,True,Norfolk terrier,0.075,True,Norwich terrier,0.06,True
822489057087389700,2017-01-20 17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13.0,10.0,Paisley,,6289,17916,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.417,True,Malamute,0.253,True,Kuvasz,0.157,True
822462944365645825,2017-01-20 15:17:01,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14.0,10.0,Gabe,pupper,13993,27596,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,0.96,True,Samoyed,0.023,True,Maltese dog,0.009,True
822244816520155136,2017-01-20 00:50:15,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11.0,10.0,No Name,,9692,34552,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585,True,Pomeranian,0.194,True,Arctic fox,0.072,False
821886076407029760,2017-01-19 01:04:45,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13.0,10.0,Jimison,,2263,11190,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,Golden retriever,0.266,True,Cocker spaniel,0.223,True,Irish setter,0.152,True
821765923262631936,2017-01-18 17:07:18,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13.0,10.0,Duchess,doggo,1628,8313,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,Golden retriever,0.98,True,Labrador retriever,0.009,True,Saluki,0.002,True
821522889702862852,2017-01-18 01:01:34,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13.0,10.0,Harlso,,1721,7956,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman,0.764,True,Black-and-tan coonhound,0.137,True,Miniature pinscher,0.088,True
821407182352777218,2017-01-17 17:21:47,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14.0,10.0,Sundance,doggo,4251,11617,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish setter,0.505,True,Vizsla,0.169,True,Chesapeake bay retriever,0.111,True
821149554670182400,2017-01-17 00:18:04,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,10.0,Luca,,1931,8534,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German shepherd,0.516,True,Malinois,0.204,True,Irish setter,0.091,True
821107785811234820,2017-01-16 21:32:06,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11.0,10.0,No Name,doggo,2095,9497,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,0.857,True,Papillon,0.039,True,Yorkshire terrier,0.033,True
821044531881721856,2017-01-16 17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,10.0,Flash,,2231,12540,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old english sheepdog,0.148,True,Airedale,0.134,True,Tibetan mastiff,0.121,True
820749716845686786,2017-01-15 21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13.0,10.0,Sunny,,9715,31212,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,Golden retriever,0.838,True,Pekinese,0.057,True,Labrador retriever,0.024,True
820690176645140481,2017-01-15 17:52:40,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,84.0,70.0,No Name,,3180,12097,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,West highland white terrier,0.872,True,Kuvasz,0.06,True,Samoyed,0.037,True
820314633777061888,2017-01-14 17:00:24,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,10.0,No Name,,554,3312,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon setter,0.941,True,Black-and-tan coonhound,0.042,True,Rottweiler,0.009,True
820078625395449857,2017-01-14 01:22:35,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,12.0,10.0,No Name,,6180,19603,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,School bus,1.0,False,Cab,0.0,False,Crane,0.0,False
819952236453363712,2017-01-13 17:00:21,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13.0,10.0,Oliver,puppo,1154,5272,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American staffordshire terrier,0.926,True,Staffordshire bullterrier,0.036,True,Italian greyhound,0.02,True
819924195358416896,2017-01-13 15:08:56,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11.0,10.0,No Name,doggo,4808,12803,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,Bathtub,0.101,False,Shower curtain,0.092,False,Tub,0.049,False
819711362133872643,2017-01-13 01:03:12,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11.0,10.0,Howie,,3067,13235,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,Acorn squash,0.849,False,Toilet seat,0.044,False,Toy poodle,0.022,True
819588359383371776,2017-01-12 16:54:26,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,10.0,Jazzy,,1966,9563,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.548,True,Basenji,0.116,True,Shetland sheepdog,0.102,True
819347104292290561,2017-01-12 00:55:47,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12.0,10.0,Anna,,1180,7150,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909,True,Black-and-tan coonhound,0.044,True,Doberman,0.032,True
819227688460238848,2017-01-11 17:01:16,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,10.0,Finn,,6614,22862,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border terrier,0.482,True,German shepherd,0.181,True,Norwegian elkhound,0.065,True
819006400881917954,2017-01-11 02:21:57,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14.0,10.0,Sunny,doggo,18746,44909,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,Prison,0.907,False,Palace,0.02,False,Umbrella,0.008,False
819004803107983360,2017-01-11 02:15:36,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14.0,10.0,Bo,doggo,36409,86141,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,Standard poodle,0.351,True,Toy poodle,0.272,True,Tibetan terrier,0.095,True
818627210458333184,2017-01-10 01:15:10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13.0,10.0,Wafer,,7443,22212,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador retriever,0.384,True,Beagle,0.256,True,Grocery store,0.08,False
818614493328580609,2017-01-10 00:24:38,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,10.0,Bear,,2509,9745,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.451,True,Border terrier,0.204,True,Beagle,0.093,True
818536468981415936,2017-01-09 19:14:36,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11.0,10.0,Tom,,2410,10762,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,Swing,0.999,False,Welsh springer spaniel,0.0,True,Bow,0.0,False
818259473185828864,2017-01-09 00:53:55,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,10.0,Florence,,2220,10913,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,Miniature schnauzer,0.367,True,Toy poodle,0.112,True,Standard schnauzer,0.095,True
818145370475810820,2017-01-08 17:20:31,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,10.0,Autumn,,2522,12148,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,Golden retriever,0.622,True,Labrador retriever,0.365,True,Redbone,0.004,True
817827839487737858,2017-01-07 20:18:46,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,10.0,Buddy,,26680,51118,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,Cocker spaniel,0.388,True,Golden retriever,0.265,True,Pekinese,0.122,True
817777686764523521,2017-01-07 16:59:28,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,10.0,Dido,"doggo, pupper",2643,10656,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,Curly-coated retriever,0.733,True,Flat-coated retriever,0.214,True,Irish water spaniel,0.03,True
817536400337801217,2017-01-07 01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12.0,10.0,Eugene,,2913,11666,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,Pug,0.971,True,French bulldog,0.029,True,Boston bull,0.0,True
817423860136083457,2017-01-06 17:33:29,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13.0,10.0,Ken,,14455,33446,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Ice bear,0.336,False,Samoyed,0.201,True,Eskimo dog,0.187,True
817415592588222464,2017-01-06 17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,10.0,Strudel,,934,5552,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806,True,Black-and-tan coonhound,0.097,True,Miniature pinscher,0.086,True
817171292965273600,2017-01-06 00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,10.0,Tebow,,1991,8685,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,Golden retriever,0.295,True,Irish setter,0.144,True,Chesapeake bay retriever,0.078,True
817120970343411712,2017-01-05 21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,10.0,No Name,,2562,12117,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.569,True,Afghan hound,0.229,True,Golden retriever,0.157,True
817056546584727552,2017-01-05 17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,10.0,Chloe,,1619,8515,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,Kelpie,0.864,True,French bulldog,0.097,True,German shepherd,0.009,True
